"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Paracercomonas oxoniensis","NA","Paracercomonas oxoniensis","c(""NCBITaxon:686746"", ""NCBI:686746"", ""https://tree.opentreeoflife.org/opentree/ottol@398182"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","protists"
"Paracercomonas oxoniensis","NA","Paracercomonas oxoniensis","c(""NCBITaxon:686746"", ""NCBI:686746"", ""https://tree.opentreeoflife.org/opentree/ottol@398182"")","SFWO:0000512","microphytophage","NA","onto:implicit","species","protists"
"Paracercomonas oxoniensis","NA","Paracercomonas oxoniensis","c(""NCBITaxon:686746"", ""NCBI:686746"", ""https://tree.opentreeoflife.org/opentree/ottol@398182"")","SFWO:0000062","microorganism","NA","onto:implicit","species","protists"
"Paracercomonas oxoniensis","NA","Paracercomonas oxoniensis","c(""NCBITaxon:686746"", ""NCBI:686746"", ""https://tree.opentreeoflife.org/opentree/ottol@398182"")","ECOCORE:00000098","bacterivore","NA","gratin:fioredonno_cercozoa","species","protists"
"Paracercomonas oxoniensis","NA","Paracercomonas oxoniensis","c(""NCBITaxon:686746"", ""NCBI:686746"", ""https://tree.opentreeoflife.org/opentree/ottol@398182"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Paracercomonas oxoniensis","NA","Paracercomonas oxoniensis","c(""NCBITaxon:686746"", ""NCBI:686746"", ""https://tree.opentreeoflife.org/opentree/ottol@398182"")","SFWO:0000061","microbivore","NA","onto:implicit","species","protists"
"Paracercomonas oxoniensis","NA","Paracercomonas oxoniensis","c(""NCBITaxon:686746"", ""NCBI:686746"", ""https://tree.opentreeoflife.org/opentree/ottol@398182"")","SFWO:0000599","heterotrophic protist","NA","onto:implicit","species","protists"
"Platyreta germanica","NA","Platyreta germanica","c(""NCBITaxon:626141"", ""NCBI:626141"", ""https://tree.opentreeoflife.org/opentree/ottol@476762"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","protists"
"Platyreta germanica","NA","Platyreta germanica","c(""NCBITaxon:626141"", ""NCBI:626141"", ""https://tree.opentreeoflife.org/opentree/ottol@476762"")","SFWO:0000062","microorganism","NA","onto:implicit","species","protists"
"Platyreta germanica","NA","Platyreta germanica","c(""NCBITaxon:626141"", ""NCBI:626141"", ""https://tree.opentreeoflife.org/opentree/ottol@476762"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Platyreta germanica","NA","Platyreta germanica","c(""NCBITaxon:626141"", ""NCBI:626141"", ""https://tree.opentreeoflife.org/opentree/ottol@476762"")","SFWO:0000061","microbivore","NA","gratin:giachello_protista","species","protists"
