"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"69","Messor","NA","Messor bouvieri","c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")","SFWO:0000062","microorganism","NA","onto:implicit"
"70","Messor","NA","Messor bouvieri","c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"71","Messor","NA","Messor bouvieri","c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")","ECOCORE:00000054","decomposer","NA","onto:implicit"
"72","Messor","NA","Messor bouvieri","c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")","ECOCORE:00000055","detritivore","NA","onto:implicit"
"73","Messor","NA","Messor bouvieri","c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")","ECOCORE:00000056","saprotroph","NA","onto:implicit"
"74","Messor","NA","Messor bouvieri","c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"75","Messor","NA","Messor bouvieri","c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")","ECOCORE:00000090","scavenger","NA","onto:implicit"
"76","Phaeocedus","NA","Phaeocedus","c(""NCBITaxon:1872072"", ""NCBI:1872072"", ""https://tree.opentreeoflife.org/opentree/ottol@4694032"", ""GBIF:2133271"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"77","Phaeocedus","NA","Phaeocedus","c(""NCBITaxon:1872072"", ""NCBI:1872072"", ""https://tree.opentreeoflife.org/opentree/ottol@4694032"", ""GBIF:2133271"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"78","Phaeocedus","NA","Phaeocedus braccatus","c(""NCBITaxon:1872073"", ""NCBI:1872073"", ""GBIF:2133275"", ""https://tree.opentreeoflife.org/opentree/ottol@4694040"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"79","Phaeocedus","NA","Phaeocedus braccatus","c(""NCBITaxon:1872073"", ""NCBI:1872073"", ""GBIF:2133275"", ""https://tree.opentreeoflife.org/opentree/ottol@4694040"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"80","Oligota","NA","Oligota pusillima","c(""NCBITaxon:1553601"", ""NCBI:1553601"", ""GBIF:1040046"", ""https://tree.opentreeoflife.org/opentree/ottol@3344940"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"81","Oligota","NA","Oligota pusillima","c(""NCBITaxon:1553601"", ""NCBI:1553601"", ""GBIF:1040046"", ""https://tree.opentreeoflife.org/opentree/ottol@3344940"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda"
"82","Oligota","NA","Oligota parva","c(""NCBITaxon:878171"", ""NCBI:878171"", ""GBIF:1040045"", ""https://tree.opentreeoflife.org/opentree/ottol@969208"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"83","Oligota","NA","Oligota parva","c(""NCBITaxon:878171"", ""NCBI:878171"", ""GBIF:1040045"", ""https://tree.opentreeoflife.org/opentree/ottol@969208"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda"
"84","Oxypoda","NA","Oxypoda haemorrhoa","c(""NCBITaxon:1143082"", ""NCBI:1143082"", ""https://tree.opentreeoflife.org/opentree/ottol@275301"", ""GBIF:6097516"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"85","Oxypoda","NA","Oxypoda haemorrhoa","c(""NCBITaxon:1143082"", ""NCBI:1143082"", ""https://tree.opentreeoflife.org/opentree/ottol@275301"", ""GBIF:6097516"")","ECOCORE:00000054","decomposer","NA","onto:implicit"
"86","Oxypoda","NA","Oxypoda haemorrhoa","c(""NCBITaxon:1143082"", ""NCBI:1143082"", ""https://tree.opentreeoflife.org/opentree/ottol@275301"", ""GBIF:6097516"")","ECOCORE:00000055","detritivore","NA","gratin:gossner_arthropoda"
"87","Oxypoda","NA","Oxypoda haemorrhoa","c(""NCBITaxon:1143082"", ""NCBI:1143082"", ""https://tree.opentreeoflife.org/opentree/ottol@275301"", ""GBIF:6097516"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda"
